,line_id,name,shortName,mode,networkId,impactedObjects,file_lastUpdatedDate
621,line:IDFM:C02217,5124,5124,Bus,network:IDFM:1068,"[{'disruptionIds': ['7be62aac-b15b-11ef-b233-0a58a9feac02'], 'id': 'stop_point:IDFM:4379', 'name': 'Mairie', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
622,line:IDFM:C02218,5125,5125,Bus,network:IDFM:1068,"[{'disruptionIds': ['0352c6fe-b15b-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:462308', 'name': 'Lapérouse', 'type': 'stop_point'}, {'disruptionIds': ['0352c6fe-b15b-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:462305', 'name': 'Lapérouse', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
623,line:IDFM:C01677,5130,5130,Bus,network:IDFM:1068,"[{'disruptionIds': ['7a7f8c34-ad74-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:20769', 'name': 'Einstein', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
624,line:IDFM:C01676,5131,5131,Bus,network:IDFM:1068,"[{'disruptionIds': ['7a7f8c34-ad74-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:20769', 'name': 'Einstein', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
625,line:IDFM:C00545,5140,5140,Bus,network:IDFM:1068,"[{'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'line:IDFM:C00545', 'name': '5140', 'type': 'line'}, {'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:20659', 'name': 'Gaudi', 'type': 'stop_point'}, {'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:423944', 'name': 'Villaroy', 'type': 'stop_point'}, {'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:4439', 'name': 'Haussmann', 'type': 'stop_point'}, {'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:423945', 'name': 'Villaroy', 'type': 'stop_point'}, {'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:20653', 'name': 'Gaudi', 'type': 'stop_point'}, {'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:4431', 'name': 'Haussmann', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
626,line:IDFM:C00544,5141,5141,Bus,network:IDFM:1068,"[{'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'line:IDFM:C00544', 'name': '5141', 'type': 'line'}, {'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:20659', 'name': 'Gaudi', 'type': 'stop_point'}, {'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:423944', 'name': 'Villaroy', 'type': 'stop_point'}, {'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:4439', 'name': 'Haussmann', 'type': 'stop_point'}, {'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:423945', 'name': 'Villaroy', 'type': 'stop_point'}, {'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:20653', 'name': 'Gaudi', 'type': 'stop_point'}, {'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:4431', 'name': 'Haussmann', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
627,line:IDFM:C01535,5142,5142,Bus,network:IDFM:1068,"[{'disruptionIds': ['a7007f7e-84ad-11ef-a193-0a58a9feac02'], 'id': 'line:IDFM:C01535', 'name': '5142', 'type': 'line'}]",2024-12-06T13:50:22.638Z
628,line:IDFM:C01541,5150,5150,Bus,network:IDFM:1068,"[{'disruptionIds': ['68c65dec-b2f6-11ef-a448-0a58a9feac02'], 'id': 'line:IDFM:C01541', 'name': '5150', 'type': 'line'}, {'disruptionIds': ['68c65dec-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:20653', 'name': 'Gaudi', 'type': 'stop_point'}, {'disruptionIds': ['68c65dec-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:423944', 'name': 'Villaroy', 'type': 'stop_point'}, {'disruptionIds': ['68c65dec-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:423945', 'name': 'Villaroy', 'type': 'stop_point'}, {'disruptionIds': ['68c65dec-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:20659', 'name': 'Gaudi', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
629,line:IDFM:C01542,5151,5151,Bus,network:IDFM:1068,"[{'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'line:IDFM:C01542', 'name': '5151', 'type': 'line'}, {'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:20659', 'name': 'Gaudi', 'type': 'stop_point'}, {'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:423944', 'name': 'Villaroy', 'type': 'stop_point'}, {'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:4439', 'name': 'Haussmann', 'type': 'stop_point'}, {'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:423945', 'name': 'Villaroy', 'type': 'stop_point'}, {'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:20653', 'name': 'Gaudi', 'type': 'stop_point'}, {'disruptionIds': ['9e1c1252-b2f6-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:4431', 'name': 'Haussmann', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
630,line:IDFM:C00539,5192,5192,Bus,network:IDFM:1068,"[{'disruptionIds': ['a428d2aa-65ff-11ef-ac31-0a58a9feac02'], 'id': 'stop_point:IDFM:40351', 'name': 'Collège Champollion', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
631,line:IDFM:C00543,5196,5196,Bus,network:IDFM:1068,"[{'disruptionIds': ['a7007f7e-84ad-11ef-a193-0a58a9feac02'], 'id': 'line:IDFM:C00543', 'name': '5196', 'type': 'line'}, {'disruptionIds': ['a428d2aa-65ff-11ef-ac31-0a58a9feac02'], 'id': 'stop_point:IDFM:40351', 'name': 'Collège Champollion', 'type': 'stop_point'}, {'disruptionIds': ['a428d2aa-65ff-11ef-ac31-0a58a9feac02'], 'id': 'stop_point:IDFM:40367', 'name': 'Collège Champollion', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
632,line:IDFM:C00006,480,480,Bus,network:IDFM:1047,"[{'disruptionIds': ['c1ab399e-96a6-11ef-8d26-0a58a9feac02'], 'id': 'stop_point:IDFM:423905', 'name': 'Aéroport Orly 4', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
633,line:IDFM:C00001,482,482,Bus,network:IDFM:1047,"[{'disruptionIds': ['acb17192-b3b7-11ef-845d-0a58a9feac02'], 'id': 'line:IDFM:C00001', 'name': '482', 'type': 'line'}]",2024-12-06T13:50:22.638Z
634,line:IDFM:C00004,483,483,Bus,network:IDFM:1047,"[{'disruptionIds': ['d0eccfd2-b3b9-11ef-845d-0a58a9feac02'], 'id': 'line:IDFM:C00004', 'name': '483', 'type': 'line'}]",2024-12-06T13:50:22.638Z
635,line:IDFM:C00003,Licorne,Licorne,Bus,network:IDFM:1047,"[{'disruptionIds': ['6d23d21c-abe3-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:10292', 'name': 'Ecole Paul Painlevé', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
636,line:IDFM:C00639,Express 19,19Ex,Bus,network:IDFM:76,"[{'disruptionIds': ['5fb9cdec-ae55-11ef-90f2-0a58a9feac02'], 'id': 'line:IDFM:C00639', 'name': 'Express 19', 'type': 'line'}]",2024-12-06T13:50:22.638Z
637,line:IDFM:C01574,602,602,Bus,network:IDFM:184,"[{'disruptionIds': ['1d1db9ac-9d0d-11ef-90f2-0a58a9feac02'], 'id': 'line:IDFM:C01574', 'name': '602', 'type': 'line'}]",2024-12-06T13:50:22.638Z
638,line:IDFM:C01575,603,603,Bus,network:IDFM:184,"[{'disruptionIds': ['cd787ca0-5a1f-11ef-b754-0a58a9feac02'], 'id': 'line:IDFM:C01575', 'name': '603', 'type': 'line'}]",2024-12-06T13:50:22.638Z
639,line:IDFM:C01576,604,604,Bus,network:IDFM:184,"[{'disruptionIds': ['3bf43228-b08d-11ef-845d-0a58a9feac02', 'a0a804fa-b08e-11ef-ab9b-0a58a9feac02', 'ef43d108-b08d-11ef-a448-0a58a9feac02'], 'id': 'line:IDFM:C01576', 'name': '604', 'type': 'line'}]",2024-12-06T13:50:22.638Z
640,line:IDFM:C01581,613,613,Bus,network:IDFM:184,"[{'disruptionIds': ['16815c96-a340-11ef-ab9b-0a58a9feac02', 'c8adba5a-692e-11ef-ac31-0a58a9feac02'], 'id': 'line:IDFM:C01581', 'name': '613', 'type': 'line'}]",2024-12-06T13:50:22.638Z
641,line:IDFM:C01589,623,623,Bus,network:IDFM:184,"[{'disruptionIds': ['cd787ca0-5a1f-11ef-b754-0a58a9feac02', '2a863afa-8b98-11ef-b0c7-0a58a9feac02'], 'id': 'line:IDFM:C01589', 'name': '623', 'type': 'line'}]",2024-12-06T13:50:22.638Z
642,line:IDFM:C02092,643,643,Bus,network:IDFM:184,"[{'disruptionIds': ['ef2c31b8-abe4-11ef-a448-0a58a9feac02'], 'id': 'line:IDFM:C02092', 'name': '643', 'type': 'line'}]",2024-12-06T13:50:22.638Z
643,line:IDFM:C01595,644,644,Bus,network:IDFM:184,"[{'disruptionIds': ['d2edcc58-5a1f-11ef-9d67-0a58a9feac02', 'e9b27dfa-abe4-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C01595', 'name': '644', 'type': 'line'}]",2024-12-06T13:50:22.638Z
644,line:IDFM:C00840,01 (future 3779),01,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00840', 'name': '01 (future 3779)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
645,line:IDFM:C00841,02,02,Bus,network:IDFM:78,"[{'disruptionIds': ['53ea8714-b0bb-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00841', 'name': '02', 'type': 'line'}]",2024-12-06T13:50:22.638Z
646,line:IDFM:C00843,03 (future 3703),03,Bus,network:IDFM:78,"[{'disruptionIds': ['ee90b4fc-b0b9-11ef-a448-0a58a9feac02'], 'id': 'line:IDFM:C00843', 'name': '03 (future 3703)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
647,line:IDFM:C00844,04 (future 3753),04,Bus,network:IDFM:78,"[{'disruptionIds': ['00751e02-a8df-11ef-a448-0a58a9feac02', 'cc1f4f96-a8da-11ef-ab9b-0a58a9feac02', 'dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00844', 'name': '04 (future 3753)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
648,line:IDFM:C00842,05 (future 3775),05,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00842', 'name': '05 (future 3775)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
649,line:IDFM:C00845,11 (future 3711),11,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00845', 'name': '11 (future 3711)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
650,line:IDFM:C00846,12 (future 3712),12,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00846', 'name': '12 (future 3712)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
651,line:IDFM:C00847,13 (future 3713),13,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00847', 'name': '13 (future 3713)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
652,line:IDFM:C00862,21 (future 3704),21,Bus,network:IDFM:78,"[{'disruptionIds': ['2af20702-2fdc-11ef-9244-0a58a9feac02', '62e5b642-53d4-11ef-a594-0a58a9feac02', '90a64fe8-b21f-11ef-a448-0a58a9feac02', 'dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00862', 'name': '21 (future 3704)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
653,line:IDFM:C00863,22 (future 3722),22,Bus,network:IDFM:78,"[{'disruptionIds': ['17a49382-53d5-11ef-a594-0a58a9feac02', 'dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00863', 'name': '22 (future 3722)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
654,line:IDFM:C00867,23 (future 3723),23,Bus,network:IDFM:78,"[{'disruptionIds': ['17a49382-53d5-11ef-a594-0a58a9feac02', '86f2fe3a-b317-11ef-ab9b-0a58a9feac02', '8d34253a-b317-11ef-90f2-0a58a9feac02', 'dbce895e-b0b7-11ef-b233-0a58a9feac02', 'dccbc05e-b316-11ef-90f2-0a58a9feac02'], 'id': 'line:IDFM:C00867', 'name': '23 (future 3723)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
655,line:IDFM:C00865,24 (future 3724),24,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00865', 'name': '24 (future 3724)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
656,line:IDFM:C00864,25 (future 3725),25,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00864', 'name': '25 (future 3725)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
657,line:IDFM:C00866,26 (future 3726),26,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00866', 'name': '26 (future 3726)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
658,line:IDFM:C02458,27 (future 3727),27,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C02458', 'name': '27 (future 3727)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
659,line:IDFM:C01669,31 (future 3705),31,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C01669', 'name': '31 (future 3705)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
660,line:IDFM:C00868,32 (future 3732),32,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00868', 'name': '32 (future 3732)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
661,line:IDFM:C00871,33 (future 3733),33,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00871', 'name': '33 (future 3733)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
662,line:IDFM:C00850,34 (future 3734),34,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00850', 'name': '34 (future 3734)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
663,line:IDFM:C00856,35 ( future 3744),35,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00856', 'name': '35 ( future 3744)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
664,line:IDFM:C00851,36 (future 3736),36,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00851', 'name': '36 (future 3736)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
665,line:IDFM:C00852,37 (future 3737),37,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00852', 'name': '37 (future 3737)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
666,line:IDFM:C00853,41 (future 3741),41,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00853', 'name': '41 (future 3741)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
667,line:IDFM:C00854,42 (future 3742),42,Bus,network:IDFM:78,"[{'disruptionIds': ['25402c0e-b316-11ef-90f2-0a58a9feac02', '2cb4b73e-b316-11ef-a448-0a58a9feac02', 'd6bd2c3e-b316-11ef-ab9b-0a58a9feac02', 'dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00854', 'name': '42 (future 3742)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
668,line:IDFM:C00855,43 (future 3743),43,Bus,network:IDFM:78,"[{'disruptionIds': ['25402c0e-b316-11ef-90f2-0a58a9feac02', '2cb4b73e-b316-11ef-a448-0a58a9feac02', 'd6bd2c3e-b316-11ef-ab9b-0a58a9feac02', 'dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00855', 'name': '43 (future 3743)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
669,line:IDFM:C00836,50 (future 7715),50,Bus,network:IDFM:78,"[{'disruptionIds': ['f3f5a9a2-b0b9-11ef-90f2-0a58a9feac02', 'b93b3d8a-9d96-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00836', 'name': '50 (future 7715)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
670,line:IDFM:C00837,51 (future 3751),51,Bus,network:IDFM:78,"[{'disruptionIds': ['90a64fe8-b21f-11ef-a448-0a58a9feac02', 'dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00837', 'name': '51 (future 3751)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
671,line:IDFM:C02681,52 (future 3752),52,Bus,network:IDFM:78,"[{'disruptionIds': ['90a64fe8-b21f-11ef-a448-0a58a9feac02', 'dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C02681', 'name': '52 (future 3752)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
672,line:IDFM:C00861,53 (future 3714),53,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00861', 'name': '53 (future 3714)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
673,line:IDFM:C00839,54 (future 3754),54,Bus,network:IDFM:78,"[{'disruptionIds': ['90a64fe8-b21f-11ef-a448-0a58a9feac02', 'dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00839', 'name': '54 (future 3754)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
674,line:IDFM:C00838,55 (future 3755),55,Bus,network:IDFM:78,"[{'disruptionIds': ['90a64fe8-b21f-11ef-a448-0a58a9feac02', 'dbce895e-b0b7-11ef-b233-0a58a9feac02', 'dbf82588-03e8-11ef-a614-0a58a9feac02'], 'id': 'line:IDFM:C00838', 'name': '55 (future 3755)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
675,line:IDFM:C02194,61A (future 3771),61A,Bus,network:IDFM:78,"[{'disruptionIds': ['e21c3ec8-8d2b-11ef-8d26-0a58a9feac02', 'dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C02194', 'name': '61A (future 3771)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
676,line:IDFM:C02187,61B (future 3776),61B,Bus,network:IDFM:78,"[{'disruptionIds': ['62e5b642-53d4-11ef-a594-0a58a9feac02', '90a64fe8-b21f-11ef-a448-0a58a9feac02', 'dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C02187', 'name': '61B (future 3776)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
677,line:IDFM:C02191,62A (future 3778),62A,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C02191', 'name': '62A (future 3778)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
678,line:IDFM:C02192,62B (future 3777),62B,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C02192', 'name': '62B (future 3777)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
679,line:IDFM:C02188,62C (future 3772),62C,Bus,network:IDFM:78,"[{'disruptionIds': ['62e5b642-53d4-11ef-a594-0a58a9feac02', 'dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C02188', 'name': '62C (future 3772)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
680,line:IDFM:C02193,63 (future 3773),63,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C02193', 'name': '63 (future 3773)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
681,line:IDFM:C00860,64 (future 3774),64,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00860', 'name': '64 (future 3774)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
682,line:IDFM:C01806,CITALIEN (future 3702),CITALIEN,Bus,network:IDFM:78,"[{'disruptionIds': ['18713284-a8da-11ef-a448-0a58a9feac02', 'e21c3ec8-8d2b-11ef-8d26-0a58a9feac02', 'dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C01806', 'name': 'CITALIEN (future 3702)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
683,line:IDFM:C00869,CPSF (future 3735),CPSF,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00869', 'name': 'CPSF (future 3735)', 'type': 'line'}]",2024-12-06T13:50:22.638Z
684,line:IDFM:C00859,Tzen1,Tzen1,Bus,network:IDFM:78,"[{'disruptionIds': ['dbce895e-b0b7-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00859', 'name': 'Tzen1', 'type': 'line'}]",2024-12-06T13:50:22.638Z
685,line:IDFM:C01594,642,642,Bus,network:IDFM:1069,"[{'disruptionIds': ['c8af8ffc-8228-11ef-b8e5-0a58a9feac02'], 'id': 'line:IDFM:C01594', 'name': '642', 'type': 'line'}]",2024-12-06T13:50:22.638Z
686,line:IDFM:C01737,H,H,LocalTrain,network:IDFM:1046,"[{'disruptionIds': ['95a28616-ab7f-11ef-a448-0a58a9feac02', '55e313a8-ab82-11ef-ab9b-0a58a9feac02', '4c853660-ab82-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C01737', 'name': 'H', 'type': 'line'}]",2024-12-06T13:50:22.638Z
687,line:IDFM:C01739,J,J,LocalTrain,network:IDFM:1046,"[{'disruptionIds': ['17562652-ab87-11ef-845d-0a58a9feac02', '3d943714-ab87-11ef-a448-0a58a9feac02', '57f58ac2-ab87-11ef-845d-0a58a9feac02', '58216890-ab87-11ef-845d-0a58a9feac02', '598521d6-b154-11ef-ab9b-0a58a9feac02', '61e8ca5c-abe7-11ef-a448-0a58a9feac02', '881da6b6-abe7-11ef-b233-0a58a9feac02', 'a8c96bd0-b0aa-11ef-ab9b-0a58a9feac02', '84e1bbc0-b265-11ef-845d-0a58a9feac02', '94d5aaa2-abe7-11ef-b233-0a58a9feac02', 'ee2404e8-ab86-11ef-845d-0a58a9feac02'], 'id': 'line:IDFM:C01739', 'name': 'J', 'type': 'line'}, {'disruptionIds': ['881da6b6-abe7-11ef-b233-0a58a9feac02'], 'id': 'stop_point:IDFM:monomodalStopPlace:43157', 'name': 'Mantes-la-Jolie', 'type': 'stop_point'}, {'disruptionIds': ['881da6b6-abe7-11ef-b233-0a58a9feac02'], 'id': 'stop_point:IDFM:monomodalStopPlace:46965', 'name': 'Mantes Station', 'type': 'stop_point'}, {'disruptionIds': ['881da6b6-abe7-11ef-b233-0a58a9feac02'], 'id': 'stop_point:IDFM:monomodalStopPlace:46975', 'name': 'Issou - Porcheville', 'type': 'stop_point'}, {'disruptionIds': ['881da6b6-abe7-11ef-b233-0a58a9feac02'], 'id': 'stop_point:IDFM:monomodalStopPlace:43151', 'name': 'Limay', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
688,line:IDFM:C01738,K,K,LocalTrain,network:IDFM:1046,"[{'disruptionIds': ['6d5f2824-ab8b-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C01738', 'name': 'K', 'type': 'line'}]",2024-12-06T13:50:22.638Z
689,line:IDFM:C01740,L,L,LocalTrain,network:IDFM:1046,"[{'disruptionIds': ['046977c4-ab87-11ef-845d-0a58a9feac02', '0ef28190-ab87-11ef-a448-0a58a9feac02', '6969ea04-b0ba-11ef-90f2-0a58a9feac02', '69b62dc4-b0ba-11ef-90f2-0a58a9feac02', '936ee846-ab87-11ef-845d-0a58a9feac02', '9391ddce-ab87-11ef-845d-0a58a9feac02', 'fd829e32-b265-11ef-845d-0a58a9feac02'], 'id': 'line:IDFM:C01740', 'name': 'L', 'type': 'line'}]",2024-12-06T13:50:22.638Z
